id,region,name,rating,address,phone,food_type,price,parking,hour,img_url_1,img_url_2,img_url_3
2832,중구,홍연,4.3,서울특별시 중구 소공로 106 서울 웨스틴조선호텔,02-317-0494,정통 중식 / 일반 중식,4만원 이상,유료주차 가능,12:30 - 22:00,"https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/584169_1469517771301613.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/564068_1639737306487100.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/564068_1639737310967492.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2833,중구,페스타바이민구,4.3,서울특별시 중구 장충단로 60,02-2250-8170,기타 양식,3만원-4만원,"발렛 22,000원",12:00 - 22:00,"https://mp-seoul-image-production-s3.mangoplate.com/1047892_1579405877596577.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/395217/895649_1637901661083_27201?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/395217/895649_1637901661083_27202?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2834,중구,다전식당,4.3,서울특별시 중구 청계천로 160,02-2273-9005,고기 요리,만원 미만,주차공간없음,09:00 - 21:00,"https://mp-seoul-image-production-s3.mangoplate.com/383888/9asl-5p8mjp7vu.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/596640_1639978397768495.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/596640_1639978398856921.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2835,중구,짱구네,4.3,인천광역시 중구 공항로424번길 72 105호,032-743-9373,해산물 요리,2만원-3만원,무료주차 가능,10:00 - 22:00,"https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/24979_1470048041267324.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/984722_1629907589330310.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/984722_1629907590082024.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2836,중구,왕거미식당,4.3,대구광역시 중구 국채보상로 696-8,053-427-6380,고기 요리,4만원 이상,주차공간없음,17:00 - 23:00,"https://mp-seoul-image-production-s3.mangoplate.com/15964/652152_1632445289291_19886?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/15964/1176502_1637143926700_144264?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/15964/1176502_1637143926700_144286?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2837,중구,이남장,4.3,서울특별시 중구 삼일대로12길 16,02-2267-4081,탕 / 찌개 / 전골,만원-2만원,유료주차 가능,"월-금: 09:00 - 21:50
토-일: 09:00 - 21:00","https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/545618_1472543615712544.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/679704_1640592044987937.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1515134_1608008350859846.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2838,중구,다루다,4.3,서울특별시 중구 다산로 163,02-2238-9289,고기 요리,3만원-4만원,주차공간없음,10:00 - 22:00,"https://mp-seoul-image-production-s3.mangoplate.com/sources/web/restaurants/351723/386267_1574589551022?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/679704_1627823333596854.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1485978_1597738013844555.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2839,중구,을지로양대장,4.3,서울특별시 중구 수표로 54-1 2F,010-9039-0669,고기 요리,만원-2만원,주차공간없음,"월-금: 16:00 - 01:00
토: 15:00 - 01:00","https://mp-seoul-image-production-s3.mangoplate.com/402564/434101_1581989356765_17475?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/2085617_1638967986600896.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/2085617_1638967986992974.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2840,중구,임마지노,4.3,서울특별시 중구 을지로12길 28 제이매크로타워 2F 204호,010-4207-8849,이탈리안,3만원-4만원,유료주차 가능,11:30 - 22:00,"https://mp-seoul-image-production-s3.mangoplate.com/1049578_1633138172504296.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1558620_1633534382982458.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1558620_1633534447055622.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2841,중구,메콩사롱,4.3,인천광역시 중구 참외전로158번길 14 2F,032-765-9498,베트남 음식,만원 미만,주차공간없음,12:00 - 22:00,"https://mp-seoul-image-production-s3.mangoplate.com/26472_1613573459280593.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1214190_1640859740745983.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1214190_1640859806442705.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2842,중구,무궁화,4.3,서울특별시 중구 남대문로 81 롯데호텔서울 본관 38F,02-317-7061,한정식 / 백반 / 정통 한식,4만원 이상,무료주차 가능,11:30 - 22:00,"https://mp-seoul-image-production-s3.mangoplate.com/sources/web/restaurants/10057/730495_1565670656842?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/sources/web/restaurants/10057/2143334_1641045253375?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/sources/web/restaurants/10057/2143334_1641045254858?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2843,중구,쓰리도어즈,4.3,서울특별시 중구 삼일대로12길 21,02-2274-1318,칵테일 / 와인,2만원-3만원,주차공간없음,18:00 - 00:30,"https://mp-seoul-image-production-s3.mangoplate.com/343900/702893_1594480297596_12470?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/27597_1640609441910125.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/27597_1640609443160755.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2844,중구,풍년 닭도리탕,4.3,서울특별시 중구 세종대로14길 17-5,02-755-5278,닭 / 오리 요리,만원-2만원,주차공간없음,16:00 - 23:50,"https://mp-seoul-image-production-s3.mangoplate.com/781488_1507727492501116.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/2120368_1638379336547868.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/2120368_1638379338652464.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2845,중구,오브테,4.3,인천광역시 중구 개항로96번길 30 1F,070-4117-3792,카페 / 디저트,만원 미만,주차공간없음,12:00 - 21:00,"https://mp-seoul-image-production-s3.mangoplate.com/965837_1596033682870023.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/716698_1636095762038924.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/716698_1636095764110082.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2846,중구,농민백암순대,4.3,서울특별시 중구 남대문로1길 33,02-755-5232,탕 / 찌개 / 전골,만원 미만,주차공간없음,"월-금: 11:00 - 21:00
토: 11:00 - 15:30","https://mp-seoul-image-production-s3.mangoplate.com/584841_1513131059317222.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1515134_1587727450193472.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/267949/796384_1639557073263_35111?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2847,중구,팬텀팬스테이크,4.3,대전광역시 중구 중교로 73,042-226-2767,스테이크 / 바베큐,만원-2만원,주차공간없음,12:00 - 23:00,"https://mp-seoul-image-production-s3.mangoplate.com/203686/180342_1469597482724_249099?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/203686/145360_1629079830513_3555?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/203686/145360_1629079830513_3553?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2848,중구,라운지 파라다이스,4.3,인천광역시 중구 영종해안남로321번길 186 파라다이스시티,032-729-2220,브런치 / 버거 / 샌드위치,만원 미만,유료주차 가능,"월-화: 10:00 - 24:00
수-일: 10:00 - 23:00","https://mp-seoul-image-production-s3.mangoplate.com/963532_1594635004854697.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1214190_1627569737526060.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1214190_1627569738301749.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2849,중구,스시쿠루마,4.3,대전광역시 중구 중앙로112번길 42,010-4412-9244,회 / 스시,만원-2만원,주차공간없음,11:30 - 21:00,"https://mp-seoul-image-production-s3.mangoplate.com/396739/571675_1568119047500_11053?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/396739/1611496_1638312426453_24735?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/396739/1611496_1638312426453_24736?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2850,중구,온수반,4.3,서울특별시 중구 퇴계로34길 16-9,070-7867-0331,베트남 음식,만원-2만원,주차공간없음,11:00 - 22:00,"https://mp-seoul-image-production-s3.mangoplate.com/1587967_1579354251818674.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/398240/752493_1637680370265_49338?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/398240/627630_1635824390350_8406?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2851,중구,동은성,4.3,대전광역시 중구 대종로 532-1,042-252-3866,탕 / 찌개 / 전골,만원-2만원,주차공간없음,11:00 - 21:00,"https://mp-seoul-image-production-s3.mangoplate.com/188231/45891_1515220363893_4812?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/188231/1097442_1635663080240_29463?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/188231/1097442_1635663080240_29467?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2852,중구,영덕회식당,4.3,서울특별시 중구 창경궁로1길 6,02-2267-0942,해산물 요리,만원-2만원,주차공간없음,12:00 - 22:00,"https://mp-seoul-image-production-s3.mangoplate.com/39916/652152_1632045872550_13581?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1912864_1640613331301016.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1912864_1640613331837690.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2853,중구,블랙타코앤그릴,4.3,대구광역시 중구 공평로8길 5,053-426-2268,남미 음식,만원-2만원,주차공간없음,"일-목: 11:30 - 24:00
금-토: 11:30 - 02:00","https://mp-seoul-image-production-s3.mangoplate.com/446916_1496918516773800.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/550856_1503411263426959.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/550856_1503411265903547.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2854,중구,도향촌,4.3,서울특별시 중구 명동2길 26,02-776-5671,베이커리,만원 미만,주차공간없음,"월-토: 10:00 - 20:30
일: 11:00 - 18:00","https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/104601_1457402277214202.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1968189_1640564897968070.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1461778_1632667021573409.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2855,중구,황성집,4.3,서울특별시 중구 청파로 447-15,02-392-6926,탕 / 찌개 / 전골,만원-2만원,주차공간없음,11:00 - 22:00,"https://mp-seoul-image-production-s3.mangoplate.com/63413_1612183427633281.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1515134_1640063200701200.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1515134_1640063201966883.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2856,중구,동강나루터,4.3,서울특별시 중구 삼일대로12길 13,02-2273-5989,해산물 요리,만원-2만원,무료주차 가능,"월-금: 10:30 - 23:00
토: 11:00 - 21:00","https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/54303_1460384767660620.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/42185_1637840701883514.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/42185_1637840703003280.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2857,중구,문화옥,4.3,서울특별시 중구 창경궁로 62-5,02-2265-0322,탕 / 찌개 / 전골,만원-2만원,주차공간없음,06:00 - 21:30,"https://mp-seoul-image-production-s3.mangoplate.com/39991/172778_1612128794094_81375?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/39991/783110_1623462800327_49893?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/39991/783110_1623462800327_49865?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2858,중구,황소집,4.3,서울특별시 중구 충무로2길 2,02-2273-0969,탕 / 찌개 / 전골,2만원-3만원,주차공간없음,11:00 - 22:00,"https://mp-seoul-image-production-s3.mangoplate.com/12816/25464_1450930337436_13682?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/479674_1638267196304604.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/479674_1638267199277202.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2859,중구,앨리키친,4.3,서울특별시 중구 퇴계로 304-14,02-2274-0214,스테이크 / 바베큐,만원-2만원,유료주차 가능,"월-금: 11:30 - 23:00
토: 15:00 - 22:00","https://mp-seoul-image-production-s3.mangoplate.com/1005958_1552133243333842.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/949232_1631778444966491.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/949232_1631778493596083.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2860,중구,땡초곱창,4.3,서울특별시 중구 퇴계로87길 54,02-2234-1240,고기 요리,만원-2만원,주차공간없음,00:00 - 24:00,"https://mp-seoul-image-production-s3.mangoplate.com/378479_1523455835168580.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/874981_1630475449365546.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/40642/489917_1626701346322_6184?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2861,중구,레브슈크레,4.3,대구광역시 중구 약령길 76,053-253-7176,카페 / 디저트,만원 미만,무료주차 가능,11:30 - 20:30,"https://mp-seoul-image-production-s3.mangoplate.com/415072/742997_1611393490689_69437?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1946053_1626406984047671.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1946053_1626406984742968.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2862,중구,브레라,4.2,서울특별시 중구 동호로17길 295 1F,02-2236-0770,이탈리안,2만원-3만원,주차공간없음,11:00 - 23:00,"https://mp-seoul-image-production-s3.mangoplate.com/748086_1566795779437533.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/195547/1423683_1639927011312_6270?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/195547/1423683_1639927011312_6273?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2863,중구,평양면옥,4.2,서울특별시 중구 장충단로 207,02-2263-7784,국수 / 면 요리,만원-2만원,무료주차 가능,11:00 - 21:30,"https://mp-seoul-image-production-s3.mangoplate.com/1946577_1630143391262187.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/63413_1641108534541502.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/63413_1641108603176879.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2864,중구,이가네떡볶이,4.2,부산광역시 중구 부평1길 48,051-245-0413,기타 한식,만원 미만,주차공간없음,10:00 - 17:00,"https://mp-seoul-image-production-s3.mangoplate.com/1042441_1613145920934195.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/827687_1640759595437577.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/827687_1640759596222936.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2865,중구,경일옥핏제리아,4.2,서울특별시 중구 을지로16길 2-1,010-3357-9015,이탈리안,만원-2만원,주차공간없음,11:30 - 21:00,"https://mp-seoul-image-production-s3.mangoplate.com/379396/729413_1592320360544_745970?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/679704_1639976952116827.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/679704_1639976952816097.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2866,중구,장프리고,4.2,서울특별시 중구 퇴계로62길 9-8,02-2275-1933,칵테일 / 와인,2만원-3만원,주차공간없음,"월-목: 12:00 - 02:00
금-토: 12:00 - 03:00","https://mp-seoul-image-production-s3.mangoplate.com/162581_1498838485703173.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1507056_1636448228963869.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1507056_1636448230300932.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2867,중구,헴라갓,4.2,서울특별시 중구 소공로 35 남산롯데캐슬아이리스 123호,02-318-3335,기타 양식,2만원-3만원,무료주차 가능,11:30 - 21:30,"https://mp-seoul-image-production-s3.mangoplate.com/187510/1423683_1630203261530_8485?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/187510/1423683_1630203261530_8489?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/187510/1423683_1630203261530_8483?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2868,중구,원조녹두,4.2,서울특별시 중구 을지로11길 26-2,02-2277-0241,한정식 / 백반 / 정통 한식,만원-2만원,주차공간없음,16:00 - 23:00,"https://mp-seoul-image-production-s3.mangoplate.com/40054/313740_1555974869659_58468352_328586967802856_852991756699396826_n.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/47875_1623337289990773.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/47875_1623337290796070.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2869,중구,중앙갈치식당,4.2,서울특별시 중구 남대문시장길 22-12,02-752-2892,탕 / 찌개 / 전골,만원 미만,주차공간없음,08:30 - 21:00,"https://mp-seoul-image-production-s3.mangoplate.com/27597_1624115369327262.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/147811_1640262962587448.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/147811_1640262968904648.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2870,중구,디핀,4.2,서울특별시 중구 퇴계로 411 1F,02-3298-5046,칵테일 / 와인,3만원-4만원,주차공간없음,18:00 - 02:00,"https://mp-seoul-image-production-s3.mangoplate.com/1123329_1613007511703115.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1813194_1640535299580777.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1294921_1638634653404502.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2871,중구,수잔나의 앞치마,4.2,서울특별시 중구 퇴계로49길 24,02-2272-8007,베이커리,만원 미만,무료주차 가능 1시간 무료,07:00 - 22:00,"https://mp-seoul-image-production-s3.mangoplate.com/32525_1631078239744555.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/17447_1640543024872208.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/17447_1640543025338487.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2872,중구,모모상점,4.2,대구광역시 중구 국채보상로150길 30,053-424-1019,카페 / 디저트,만원 미만,주차공간없음,12:00 - 20:00,"https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/8184_1486223394579863.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1277193_1636603426499723.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1277193_1636603429157408.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2873,중구,사무실카페,4.2,대전광역시 중구 대종로452번길 3 2F,010-2056-0004,카페 / 디저트,만원 미만,주차공간없음,11:00 - 23:00,"https://mp-seoul-image-production-s3.mangoplate.com/47875_1581403875763682.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1946053_1624519162525410.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/542643_1614654630557219.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2874,중구,용금옥,4.2,서울특별시 중구 다동길 24-2,02-777-1689,탕 / 찌개 / 전골,만원-2만원,유료주차 가능,"월-금: 11:00 - 22:00
토-일: 11:00 - 20:00","https://mp-seoul-image-production-s3.mangoplate.com/11072_1534944534206251.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/33537_1634558234060284.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/33537_1634558234925644.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2875,중구,루브리카,4.2,서울특별시 중구 소공로 106 웨스틴조선호텔 B1,02-317-0033,이탈리안,4만원 이상,유료주차 가능,07:00 - 22:00,"https://mp-seoul-image-production-s3.mangoplate.com/330851/743008_1548823929336_42877?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/957883_1629801895438985.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/957883_1629801896344388.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2876,중구,Fake,4.2,대전광역시 중구 중교로 30 승촌빌딩,042-223-8900,카페 / 디저트,만원 미만,유료주차 가능,"월-금: 11:00 - 22:00
토-일: 12:00 - 22:00","https://mp-seoul-image-production-s3.mangoplate.com/1138427_1543993082868714.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/139152_1632537966438083.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1946053_1626846821638890.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
